    NI,   NJ 
    70    70
   X VALUES
 0.72539573E+01 0.72539573E+01 0.72539573E+01 0.72539573E+01 0.72539573E+01 0.72539573E+01 0.72539573E+01 0.72539573E+01
 0.72539573E+01 0.72539573E+01 0.72539573E+01 0.72539573E+01 0.72539573E+01 0.72539573E+01 0.72539573E+01 0.72539573E+01
 0.72539573E+01 0.72539573E+01 0.72539573E+01 0.72539573E+01 0.72539573E+01 0.72539573E+01 0.72539573E+01 0.72539573E+01
 0.72539573E+01 0.72539573E+01 0.72539573E+01 0.72539573E+01 0.72539573E+01 0.72539573E+01
 I =    17 DENSITY =  0.76150974E+01
  DENSITY, J=1,NJ 
 0.76150974E+01 0.76150974E+01 0.76150974E+01 0.76150974E+01 0.76150974E+01 0.76150974E+01 0.76150974E+01 0.76150974E+01
 0.76150974E+01 0.76150974E+01 0.76150974E+01 0.76150974E+01 0.76150974E+01 0.76150974E+01 0.76150974E+01 0.76150974E+01
 0.76150974E+01 0.76150974E+01 0.76150974E+01 0.76150974E+01 0.76150974E+01 0.76150974E+01 0.76150974E+01 0.76150974E+01
 0.76150974E+01 0.76150974E+01 0.76150974E+01 0.76150974E+01 0.76150974E+01 0.76150974E+01 0.76150974E+01 0.76150974E+01
 0.76150974E+01 0.76150974E+01 0.76150974E+01 0.76150974E+01 0.76150974E+01 0.76150974E+01 0.76150974E+01 0.76150974E+01
 0.76150974E+01 0.76150974E+01 0.76150974E+01 0.76150974E+01 0.76150974E+01 0.76150974E+01 0.76150974E+01 0.76150974E+01
 0.76150974E+01 0.76150974E+01 0.76150974E+01 0.76150974E+01 0.76150974E+01 0.76150974E+01 0.76150974E+01 0.76150974E+01
 0.76150974E+01 0.76150974E+01 0.76150974E+01 0.76150974E+01 0.76150974E+01 0.76150974E+01 0.76150974E+01 0.76150974E+01
 0.76150974E+01 0.76150974E+01 0.76150974E+01 0.76150974E+01 0.76150974E+01 0.76150974E+01
 I =    18 DENSITY =  0.79942168E+01
  DENSITY, J=1,NJ 
 0.79942168E+01 0.79942168E+01 0.79942168E+01 0.79942168E+01 0.79942168E+01 0.79942168E+01 0.79942168E+01 0.79942168E+01
 0.79942168E+01 0.79942168E+01 0.79942168E+01 0.79942168E+01 0.79942168E+01 0.79942168E+01 0.79942168E+01 0.79942168E+01
 0.79942168E+01 0.79942168E+01 0.79942168E+01 0.79942168E+01 0.79942168E+01 0.79942168E+01 0.79942168E+01 0.79942168E+01
 0.79942168E+01 0.79942168E+01 0.79942168E+01 0.79942168E+01 0.79942168E+01 0.79942168E+01 0.79942168E+01 0.79942168E+01
 0.79942168E+01 0.79942168E+01 0.79942168E+01 0.79942168E+01 0.79942168E+01 0.79942168E+01 0.79942168E+01 0.79942168E+01
 0.79942168E+01 0.79942168E+01 0.79942168E+01 0.79942168E+01 0.79942168E+01 0.79942168E+01 0.79942168E+01 0.79942168E+01
 0.79942168E+01 0.79942168E+01 0.79942168E+01 0.79942168E+01 0.79942168E+01 0.79942168E+01 0.79942168E+01 0.79942168E+01
 0.79942168E+01 0.79942168E+01 0.79942168E+01 0.79942168E+01 0.79942168E+01 0.79942168E+01 0.79942168E+01 0.79942168E+01
 0.79942168E+01 0.79942168E+01 0.79942168E+01 0.79942168E+01 0.79942168E+01 0.79942168E+01
 I =    19 DENSITY =  0.83922109E+01
  DENSITY, J=1,NJ 
 0.83922109E+01 0.83922109E+01 0.83922109E+01 0.83922109E+01 0.83922109E+01 0.83922109E+01 0.83922109E+01 0.83922109E+01
 0.83922109E+01 0.83922109E+01 0.83922109E+01 0.83922109E+01 0.83922109E+01 0.83922109E+01 0.83922109E+01 0.83922109E+01
 0.83922109E+01 0.83922109E+01 0.83922109E+01 0.83922109E+01 0.83922109E+01 0.83922109E+01 0.83922109E+01 0.83922109E+01
 0.83922109E+01 0.83922109E+01 0.83922109E+01 0.83922109E+01 0.83922109E+01 0.83922109E+01 0.83922109E+01 0.83922109E+01
